ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
811492;1506;LOKVICA;METLIKA;284;1;;;1;DOLNJA LOKVICA;DOLNJA LOKVICA;18;;;1;1968;1;;;236,5;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;236,5;132; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
809666;1725;AJDOVŠČINA;LJUBLJANA;379;2;;;1;LJUBLJANA;CANKARJEVA CESTA;10;A;2;7;1940;1;;;76,8;1/1;;;;;0;;;25 - del stavbe za zdravstveno oskrbo;pritličje;;76,8;59,7; poslovni prostor;;
812047;2593;OLTRA;ANKARAN;1361;1;;;1;ANKARAN;JADRANSKA CESTA;37;A;4;2;2000;1;;;48,6;1/1;;;;;0;;;2 - stanovanje;nadstropje;;48,6;37; bivalni prostor | odprta terasa, balkon, loža;;
811289;135;IŽAKOVCI;BELTINCI;536;2;;;1;IŽAKOVCI;IŽAKOVCI;112;;1;13;1974;1;;;158;1/2;;;;;0;;;27 - hlev;pritličje;;158;158; kmetijski prostor;;
792295;2002;VRHNIKA;VRHNIKA;3240;46;;;1;VRHNIKA;IDRIJSKA CESTA;42;;;11;1960;1;;;47,3;1/1;;;;;0;;;17 - del stavbe za industrijsko rabo;pritličje;;47,3;47,3; proizvodni in skladiščni prostor;;
809717;2304;NOVA GORICA;NOVA GORICA;1353;112;;;1;NOVA GORICA;GREGORČIČEVA ULICA;14;A;112;2;1968;1;;;43,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;43,8;31,8; bivalni prostor | klet | zaprta terasa, balkon, loža;;
808730;2100;KRANJ;KRANJ;248;19;;;1;KRANJ;GOSPOSVETSKA ULICA;19;;19;2;1962;1;;;94;1/1;;;;;0;;;2 - stanovanje;nadstropje;;94;81,9; bivalni prostor | klet | zaprta terasa, balkon, loža;;
810935;1737;TABOR;LJUBLJANA;2028;6;;;1;LJUBLJANA;VIDOVDANSKA CESTA;4;;6;2;2022;1;;1;39,4;1/1;;;;;0;;;2 - stanovanje;nadstropje;;39,4;39,4; bivalni prostor;;
812349;1832;VAČE;LITIJA;1;1;;;1;;;;;;13;1857;1;;;224,2;1/3;;;;;0;;;27 - hlev;pritličje;;224,2;224,2; kmetijski prostor;;
812721;1959;DOMŽALE;DOMŽALE;5554;22;;;1;DOMŽALE;SLAMNIKARSKA CESTA;1;D;22;5;2003;1;;;48,7;1/1;;;;;0;;;9 - poslovni del stavbe;nadstropje;;48,7;48,7; poslovni prostor;;
811202;2121;KLANEC;KRANJ;858;647;;;1;KRANJ;ULICA TUGA VIDMARJA;15;;647;4;2007;1;;;12;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12;12; garažni parkirni prostor;;
809107;1723;VIČ;LJUBLJANA;10181;31;;;1;LJUBLJANA;ROŽNA DOLINA, CESTA XV;50;;6;2;2020;1;;;115;1/1;;;;;0;;;2 - stanovanje;nadstropje;;115;106; bivalni prostor | odprta terasa, balkon, loža;;
812443;665;RUŠE;RUŠE;1137;1;;;1;RUŠE;GRIZOLDOVA ULICA;13;;1;1;1963;1;;;194,7;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;pritličje;;194,7;92,3; bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža;;
808994;678;SPODNJE RADVANJE;MARIBOR;22;74;;;1;MARIBOR;CESTA PROLETARSKIH BRIGAD;79;;12;2;1984;1;;;81,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;81,2;67,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
811931;1003;ZABUKOVICA;ŽALEC;1027;1;;;1;;;;;;13;1990;1;;;18;1/1;;;;;0;;;27 - hlev;pritličje;;18;18; kmetijski prostor;;
812780;2635;ROGAŠKA SLATINA;ROGAŠKA SLATINA;246;5;;;1;ROGAŠKA SLATINA;VID IVANUŠEVA ULICA;6;;5;2;1967;1;;;68,6;1/1;;;;;0;;;2 - stanovanje;nadstropje;;68,6;37; bivalni prostor | odprta terasa, balkon, loža;;
811949;2396;ŠMARJE;AJDOVŠČINA;19;1;;;1;ŠMARJE;ŠMARJE;22;;;1;1860;1;;;124,4;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;124,4;98,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
812449;1930;ŽIROVŠE;LUKOVICA;83;1;;;1;;;;;;15;1946;1;;;53,1;1/1;;;;;0;;;33 - klet;;;53,1;53,1; klet;;
809182;1077;CELJE;CELJE;36;2;;;1;CELJE;ČOPOVA ULICA;17;;2;2;1974;1;;;41,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;41,9;37,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
809341;680;TEZNO;MARIBOR;287;125;;;1;MARIBOR;PRVOMAJSKA ULICA;3;A;125;2;1962;1;;;56,1;1/1;;;;;0;;;2 - stanovanje;nadstropje;;56,1;54,1; bivalni prostor | klet;;
809239;1723;VIČ;LJUBLJANA;9924;25;;;1;;;;;;14;2014;1;;;5,8;1/1;;;;;0;;;33 - klet;klet;;5,8;5,8; klet;;
809547;2016;BLEKOVA VAS;LOGATEC;11;22;;;1;LOGATEC;PAVŠIČEVA ULICA;30;;22;2;1985;1;;;40,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;40,8;30,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
809793;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6096;9;;;1;LJUBLJANA;RAŠIŠKA ULICA;18;;9;2;1970;1;;;54,9;1/1;;;;;0;;;2 - stanovanje;nadstropje;;54,9;45,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
810469;105;MURSKA SOBOTA;MURSKA SOBOTA;4694;1;;;1;MURSKA SOBOTA;TRSTENJAKOVA ULICA;4;;;1;1964;1;;;213,7;5/6;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;nadstropje;;213,7;140,9; bivalni prostor | klet | zaprta terasa, balkon, loža;;
809118;2185;SPODNJE GORJE;GORJE;646;1;;;1;;;;;;13;1963;1;;;18;1/4;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;18;18; kmetijski prostor;;
811519;2200;BOHINJSKA BISTRICA;BOHINJ;838;20;;;1;BOHINJSKA BISTRICA;TRIGLAVSKA CESTA;28;;13;14;1985;1;;;2,9;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;klet;;2,9;2,9; shramba, sušilnica, pralnica;;
808826;2625;KRKAVČE;KOPER;403;1;;;1;;;;;;13;1765;1;;;19,8;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;;;19,8;19,8; kmetijski prostor;;
808745;1475;GORENJA OREHOVICA;ŠENTJERNEJ;3245;1;;;1;;;;;;13;1965;1;;;28;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;28;28; kmetijski prostor;;
812313;1723;VIČ;LJUBLJANA;1306;3;;;1;LJUBLJANA;ROŽNA DOLINA, CESTA XIII;5;;3;2;1930;1;;;92,2;1/2;;;;;0;;;2 - stanovanje;pritličje;;92,2;73,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
813406;1739;ZGORNJA ŠIŠKA;LJUBLJANA;7025;79;;;1;LJUBLJANA;CELOVŠKA CESTA;178;;79;2;2023;1;;1;52,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;52,3;42,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
808587;974;PRELSKA;VELENJE;252;1;;;1;;;;;;13;1830;1;;;163;1/2;;;;;0;;;29 - del stavbe za spravilo pridelka;pritličje;;240;240; kmetijski prostor;;
808670;2100;KRANJ;KRANJ;4;1;;;1;KRANJ;ULICA FRANCA ROZMANA-STANETA;5;;1;2;1961;1;;;53,3;1/1;;;;;0;;;2 - stanovanje;nadstropje;;53,3;45,2; bivalni prostor | klet;;
813319;1074;SPODNJA HUDINJA;CELJE;1066;4;;;1;CELJE;ROBOVA ULICA;8;;4;14;1962;1;;;125,7;4066/10000;;;;;0;;;34 - shramba, sušilnica, pralnica;;;;;-;;
809026;882;RAVNE;RAVNE NA KOROŠKEM;309;29;;;1;RAVNE NA KOROŠKEM;PREŽIHOVA ULICA;3;;;14;1974;1;;;22,5;4/100;;;;;0;;;37 - skupni komunikacijski prostor;pritličje;;22,5;0; skupni komunikacijski prostor;;
809291;116;BOREJCI;TIŠINA;148;1;;;1;BOREJCI;BOREJCI;16;;;1;1963;1;;;123,7;1/6;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;123,7;120; bivalni prostor | klet;;
790296;1082;TEHARJE;ŠTORE;1982;1;;;1;ŠTORE;CESTA XIV. DIVIZIJE;9;A;;1;1957;1;;;81;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;;;99,6;80; bivalni prostor | odprta terasa, balkon, loža;;
812255;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;847;5;;;1;SLOVENSKE KONJICE;CELJSKA CESTA;1;A;5;6;1880;1;;;31,2;1/1;;;;;0;;;10 - trgovski del stavbe;pritličje;;31,2;31,2; lokal, prodajalna;;
812094;1959;DOMŽALE;DOMŽALE;981;3;;;1;ŠKRJANČEVO;ŠKRJANČEVO;15;B;3;2;2009;1;;;60,7;1/1;;;;;0;;;2 - stanovanje;pritličje;;60,7;44; bivalni prostor | klet;;
811196;2100;KRANJ;KRANJ;356;2;;;1;KRANJ;KIDRIČEVA CESTA;45;;8;2;1955;1;;;35,5;1/1;;;;;0;;;2 - stanovanje;pritličje;;35,5;29,1; bivalni prostor | klet;;
811336;2706;ZELENA JAMA;LJUBLJANA;1029;48;;;1;;;;;48;3;2009;1;;;12,6;1/1;;;;;0;;;15 - garaža;pritličje;;12,6;12,6; garaža;;
813332;1725;AJDOVŠČINA;LJUBLJANA;1516;62;;;1;;;;;;14;2022;1;;1;8,1;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;klet;;8,1;8,1; shramba, sušilnica, pralnica;;
809114;1619;SODRAŽICA;SODRAŽICA;546;1;;;1;;;;;;13;1870;1;;;120;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;120;120; kmetijski prostor;;
811900;1268;DEDNJA VAS;BREŽICE;113;1;;;1;;;;;;13;1969;1;;;42,3;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;;;42,3;42,3; kmetijski prostor;;
812509;2156;RADOVLJICA;RADOVLJICA;597;21;;;1;RADOVLJICA;CANKARJEVA ULICA;8;;17;2;1966;1;;;72,6;1/1;;;;;0;;;2 - stanovanje;nadstropje;;72,6;64,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
809244;1784;STRANSKA VAS;GROSUPLJE;242;102;;;1;BREZJE PRI GROSUPLJEM;BREZJE PRI GROSUPLJEM;83;;102;2;2004;1;;;45,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;45,8;40,8; bivalni prostor | klet;;
808854;1904;KAPLJA VAS;KOMENDA;88;1;;;1;KOMENDA;URHOVA ULICA;3;;;1;1972;1;;;302,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;315;199,1; bivalni prostor | garaža | nedokončan prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica | tehnični prostor;;
812725;1725;AJDOVŠČINA;LJUBLJANA;247;37;;;1;LJUBLJANA;SLOVENSKA CESTA;54;;;10;1970;1;;;60,2;1/1;;;;;0;;;43 - šola, vrtec;klet;;60,2;60,2; poslovni prostor;;
812454;1730;MOSTE;LJUBLJANA;2264;76;;;1;LJUBLJANA;LETALIŠKA CESTA;27;;68;5;1980;1;;;3,3;381/2000;;;;;0;;;9 - poslovni del stavbe;nadstropje;;3,3;3,3; poslovni prostor;;
812337;1468;BELA CERKEV;ŠMARJEŠKE TOPLICE;2067;1;;;1;;;;;;1;2023;1;;;126,3;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;126,3;126,3; bivalni prostor;;
811520;2135;DRULOVKA;KRANJ;542;8;;;1;;;;;;11;1952;1;;;11;1/1;;;;;0;;;17 - del stavbe za industrijsko rabo;klet;;11;11; proizvodni in skladiščni prostor;;
808647;2413;MALI DOL;KOMEN;68;1;;;1;;;;;;13;1947;1;;;8;1/1;;;;;0;;;27 - hlev;pritličje;;8;8; kmetijski prostor;;
812659;2507;TRNJE;PIVKA;183;1;;;1;;;;;;13;1972;1;;;25;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;25;25; kmetijski prostor;;
810939;1737;TABOR;LJUBLJANA;2028;5;;;1;LJUBLJANA;VIDOVDANSKA CESTA;4;;5;2;2022;1;;1;55,2;1/1;;;;;0;;;2 - stanovanje;nadstropje;;55,2;55,2; bivalni prostor;;
811995;1162;GOLOBINJEK;ŠENTJUR;401;1;;;1;;;;;;4;1982;1;;;22,5;1/1;;;;;0;;;15 - garaža;pritličje;;22,5;22,5; garaža;;
810374;2611;MAREZIGE;KOPER;386;1;;;1;;;;;;13;1950;1;;;36;5/12;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;36;36; kmetijski prostor;;
808860;658;KOROŠKA VRATA;MARIBOR;1370;103;;;1;MARIBOR;VRBANSKA CESTA;28;B;103;2;1961;1;;;43,8;1/1;;;;;0;;;2 - stanovanje;nadstropje;;43,8;36; bivalni prostor | klet | odprta terasa, balkon, loža;;
811527;1705;PRESERJE;BREZOVICA;827;1;;;1;PRESERJE;PRESERJE;37;E;;1;2011;1;;;324,3;2/5;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;324,3;181; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
812085;954;LIPJE;VELENJE;336;1;;;1;LOPATNIK;LOPATNIK;7;C;;1;1997;1;;;194,1;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;194,1;84,2; bivalni prostor | prostor z omejeno uporabo;;
808964;2248;TOLMIN;TOLMIN;2;4;;;1;TOLMIN;ZALOG;11;;4;2;1919;1;;;92,5;1/2;;;;;0;;;2 - stanovanje;nadstropje;;92,5;81,5; bivalni prostor;;
810531;1410;MIRNA;MIRNA;1568;152;;;1;;;;;;3;2022;1;;1;13,5;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;13,5;13,5; garažni parkirni prostor;;
813331;1725;AJDOVŠČINA;LJUBLJANA;1516;34;;;1;;;;;;3;2022;1;;1;12,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;;
812812;425;LOVRENC NA DRAVSKEM POLJU;KIDRIČEVO;1162;1;;;1;;;;;;13;1965;1;;;83;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;83;83; kmetijski prostor;;
812078;1077;CELJE;CELJE;1331;12;;;1;CELJE;PREŠERNOVA ULICA;27;;;14;1960;1;;;23;1/1;;;;;0;;;33 - klet;klet;;22,6;22,6; klet;;
813350;1725;AJDOVŠČINA;LJUBLJANA;1516;68;;;1;;;;;;14;2022;1;;1;7,6;1/1;;;;;0;;;34 - shramba, sušilnica, pralnica;klet;;7,6;7,6; shramba, sušilnica, pralnica;;
809680;2636;BEŽIGRAD;LJUBLJANA;8089;131;;;1;;;;;3;11;1997;1;;;17,4;6677/10000;;;;;0;;;10 - trgovski del stavbe;klet;;17,4;17,4; lokal, prodajalna;;
811330;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;73;1;;;1;;;;;;14;1950;1;;;41;4/24;;;;;0;;;28 - pomožni kmetijski del stavbe;;;41;41; kmetijski prostor;;
809436;2405;PODNANOS;VIPAVA;809;1;;;1;;;;;;13;1900;1;;;64,1;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;64,1;64,1; kmetijski prostor;;
811718;518;TRIJE KRALJI;BENEDIKT;283;1;;;1;;;;;;13;1934;1;;;56,4;3/120;;;;;0;;;28 - pomožni kmetijski del stavbe;pritličje;;56,4;56,4; kmetijski prostor;;
810435;1756;ČRNUČE;LJUBLJANA;995;18;;;1;LJUBLJANA;CESTA 24. JUNIJA;30;;14;2;1952;1;;;61,5;1/1;;;;;0;;;2 - stanovanje;nadstropje;;61,5;54,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
812523;2304;NOVA GORICA;NOVA GORICA;793;13;;;1;NOVA GORICA;CANKARJEVA ULICA;30;;13;2;1973;1;;;69,8;1/2;;;;;0;;;2 - stanovanje;nadstropje;;69,8;62,2; bivalni prostor | klet | zaprta terasa, balkon, loža;;
813325;1725;AJDOVŠČINA;LJUBLJANA;1516;28;;;1;;;;;;3;2022;1;;1;12,7;1/1;;;;;0;;;16 - garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;;
811610;658;KOROŠKA VRATA;MARIBOR;1104;15;;;1;MARIBOR;KOROŠKA CESTA;124;;15;2;1980;1;;;49;1/1;;;;;0;;;2 - stanovanje;nadstropje;;49;43,7; bivalni prostor | klet | zaprta terasa, balkon, loža;;
812545;2411;ŠKRBINA;KOMEN;5;1;;;1;RUBIJE;RUBIJE;5;;;1;1810;1;;;197,4;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;197,4;97,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
809611;2631;PORTOROŽ;PIRAN;6748;1;;;1;LUCIJA;POT K IZVIRU;21;;;1;1975;1;;;547,9;1/2;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;547,9;329,3; bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
792352;1735;STOŽICE;LJUBLJANA;1032;1;;;1;LJUBLJANA;OMAHNOVA ULICA;5;;1;1;1926;0;6;;89,6;1/1;;;;;0;;;47 - stanovanje v dvostanovanjski stavbi;nadstropje;;89,6;61; bivalni prostor | zaprta terasa, balkon, loža;;
813178;680;TEZNO;MARIBOR;5016;1;;;1;;;;;;13;1958;1;;;31,7;1/1;;;;;0;;;28 - pomožni kmetijski del stavbe;;;;;-;;
812097;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;8841;1;;;1;LJUBLJANA;VELIKA ČOLNARSKA ULICA;13;E;;1;2019;1;;;169,7;1/1;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;pritličje;;169,7;0; nedokončan prostor;;
809219;2017;DOLENJI LOGATEC;LOGATEC;1531;1;;;1;LOGATEC;STARA CESTA;74;;;1;1943;1;;;233;1/8;;;;;0;;;1 - stanovanje v enostanovanjski stavbi;nadstropje;;233;145,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
812105;1737;TABOR;LJUBLJANA;1976;175;;;1;LJUBLJANA;VILHARJEVA CESTA;44;;385;2;2012;1;;;152,7;1/1;;;;;0;;;2 - stanovanje;nadstropje;;152,7;120,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
